variant,baseline,schema_R1,param_coverage,type_match,exact5_on_hits,exact20_on_hits,param_coverage_hits,param_coverage_miss,type_match_hits,type_match_miss,key_overlap,key_overlap_hits,key_overlap_miss,instantiation_ready,n
noisy,bm25,0.8912386706948641,0.7653951453045115,0.15800255467929178,0.1452574525745257,0.1452574525745257,0.8294207675563615,0.24074074074074073,0.15355540880964605,0.19444444444444445,0.9005898431880305,0.9946731234866829,0.12962962962962965,0.04229607250755287,331
noisy,lsa,0.8882175226586103,0.7631843232296411,0.15840537441745897,0.1398373983739837,0.1398373983739837,0.8179898332959564,0.3277027027027027,0.15453122085775142,0.1891891891891892,0.9049617887986467,0.9946550048590865,0.19226434226434228,0.04229607250755287,331
noisy,tfidf,0.9033232628398792,0.7727273146457442,0.15797378184085129,0.14408602150537628,0.14408602150537628,0.8193346972611193,0.3372395833333333,0.15146930364321665,0.21875,0.9200507448241587,0.9947443860487339,0.22213203463203465,0.03927492447129909,331
orig,bm25,0.8821752265861027,0.8663385791784585,0.8353041637784844,0.22274035627908872,0.2516919700018293,0.9409522935207868,0.3076923076923077,0.9057728705845148,0.3076923076923077,0.891610319858054,0.9946183953033269,0.12037037037037038,0.7613293051359517,331
orig,lsa,0.8459214501510574,0.8331059507796671,0.7987818408513275,0.22571373273928022,0.25450542968791157,0.9491359632431062,0.19607843137254902,0.9085599618635336,0.19607843137254902,0.8566705030451254,0.9979591836734695,0.08096794273264862,0.7311178247734139,331
orig,tfidf,0.9093655589123867,0.8794302206688914,0.8492014447452518,0.2200905718946957,0.24834575504678605,0.9338584818651264,0.3333333333333333,0.9006168711318218,0.3333333333333333,0.9217810386994677,0.994779307071666,0.18936507936507938,0.7734138972809668,331
short,bm25,0.7673716012084593,0.11063410258363168,0.29657603222557904,0.22168284789644016,0.226537216828479,0.13531451950859083,0.02922077922077922,0.3746719160104987,0.03896103896103896,0.7817724068479355,0.9977502812148482,0.06932591218305503,0.021148036253776436,331
short,lsa,0.7643504531722054,0.10538905390957995,0.28348439073514603,0.2016666666666667,0.20666666666666667,0.13689239859316588,0.003205128205128205,0.3669301712779973,0.01282051282051282,0.7712739174219536,0.997741389045737,0.03670634920634921,0.021148036253776436,331
short,tfidf,0.7794561933534743,0.11025645907909996,0.29254783484390734,0.2173202614379085,0.22222222222222224,0.13660809284954295,0.017123287671232876,0.3675710594315245,0.0273972602739726,0.7823707511018689,0.9977851605758583,0.021043112139002552,0.027190332326283987,331
